country,year,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,co2
1,2015,7.645,25.592,1.701,0.196,14.373,1.656,0.162,0.019,15.959,1.839,33.01,3.804,1.147,0.132,3.41,2.191,0.185,0.173,91.943,10.594,0.256,5173.532,129.04,2667.499,4.03,636.037,1708.025,28.9,38.57,0.19,0.12,0.1,0.04,0.24,0.28,0.38,0.34,0.36,0.37,0.03,0.3,0.32,0.37,68.41,7.883,75.48,8.697,6.88,0.793,3.68,0.424,8678667.0,358988000000.0,384.53,44307.487,1.071,66.352
1,2016,7.684,25.349,1.729,0.198,13.335,1.524,0.131,0.015,16.729,1.912,34.123,3.901,1.169,0.134,1.3,0.864,0.184,0.169,92.564,10.582,0.254,5240.747,130.769,2680.834,4.161,652.766,1742.148,30.069,37.71,0.19,0.12,0.09,0.03,0.24,0.29,0.39,0.34,0.35,0.37,0.03,0.3,0.32,0.37,68.53,7.834,75.66,8.65,6.8,0.777,3.7,0.423,8747306.0,364218000000.0,397.179,45405.83,1.09,67.215
1,2017,7.891,25.393,1.71,0.194,14.023,1.59,0.138,0.016,17.966,2.037,34.561,3.918,1.2,0.136,3.55,2.383,0.186,0.171,94.992,10.77,0.254,5310.346,132.48,2694.858,4.299,670.732,1776.708,31.269,36.49,0.19,0.11,0.1,0.03,0.25,0.28,0.4,0.33,0.35,0.36,0.03,0.3,0.32,0.37,70.71,8.017,77.83,8.824,6.74,0.764,3.63,0.412,8819902.0,373238000000.0,406.815,46124.647,1.09,69.599
1,2018,7.486,26.518,1.827,0.205,12.292,1.382,0.127,0.014,17.011,1.913,34.105,3.836,1.203,0.135,-4.36,-3.033,0.174,0.168,93.083,10.469,0.244,5376.911,134.306,2707.149,4.427,687.743,1810.813,32.472,39.84,0.18,0.12,0.08,0.03,0.23,0.28,0.4,0.33,0.34,0.36,0.03,0.3,0.32,0.37,67.85,7.631,74.98,8.433,6.67,0.75,3.62,0.407,8891383.0,382269000000.0,397.137,44665.402,1.039,66.565
2,1990,10.221,-43.648,1.188,0.117,8.165,0.804,0.001,0.0,27.502,2.709,63.274,6.233,3.628,0.357,-4.67,-5.08,0.887,0.233,60.109,5.921,0.514,3030.869,37.697,406.325,9.941,303.933,2269.344,3.628,-42.07,0.46,0.24,0.09,0.0,0.72,0.69,1.63,0.38,0.31,0.09,0.12,0.39,0.84,0.2,104.36,10.281,137.46,13.541,20.1,1.98,17.53,1.727,10151135.0,116975000000.0,444.569,43794.982,3.801,103.758
2,1991,9.525,-33.519,1.163,0.114,6.646,0.654,0.001,0.0,23.766,2.339,61.891,6.091,3.313,0.326,-6.72,-6.977,0.849,0.22,63.262,6.226,0.555,3127.649,38.86,412.971,9.943,327.699,2331.236,6.941,-34.63,0.42,0.23,0.08,0.0,0.61,0.64,1.54,0.38,0.31,0.09,0.12,0.4,0.84,0.34,99.3,9.773,132.4,13.03,19.67,1.936,16.51,1.625,10160785.0,114005000000.0,439.765,43280.605,3.857,96.78
2,1992,8.751,-44.641,1.15,0.113,6.473,0.638,0.001,0.0,31.222,3.075,46.985,4.627,3.027,0.298,-8.19,-7.922,0.872,0.214,44.217,4.354,0.434,3216.508,40.01,419.444,9.944,358.922,2378.22,9.968,-50.24,0.39,0.22,0.08,0.0,0.79,0.51,1.4,0.38,0.3,0.09,0.11,0.42,0.83,0.44,85.47,8.417,118.44,11.664,17.61,1.734,13.08,1.288,10154338.0,101881000000.0,416.068,40974.384,4.084,88.859
2,1993,7.553,-39.261,1.069,0.105,5.929,0.585,0.001,0.0,28.462,2.808,38.557,3.804,2.538,0.25,-13.85,-12.304,0.823,0.23,37.294,3.68,0.401,3293.063,41.079,425.373,9.945,387.383,2416.777,12.505,-51.29,0.34,0.19,0.07,0.0,0.7,0.42,1.18,0.38,0.3,0.09,0.11,0.43,0.81,0.5,72.69,7.172,105.66,10.425,16.76,1.654,12.69,1.252,10135133.0,93050200064.0,333.223,32877.963,3.581,76.555
2,1994,6.184,-33.701,0.794,0.078,4.944,0.489,0.001,0.0,24.608,2.434,30.574,3.025,1.584,0.157,-18.35,-14.05,0.77,0.225,28.804,2.85,0.355,3355.568,41.873,430.317,9.947,411.991,2447.351,14.089,-53.92,0.27,0.13,0.06,0.0,0.6,0.33,0.74,0.37,0.29,0.09,0.11,0.44,0.8,0.52,59.65,5.901,92.63,9.164,15.95,1.578,12.04,1.191,10108280.0,81212694528.0,277.681,27470.62,3.419,62.505
2,1995,5.706,-23.843,0.695,0.069,3.972,0.394,0.001,0.0,23.682,2.35,27.657,2.744,1.5,0.149,-7.99,-4.997,0.806,0.228,33.665,3.341,0.472,3413.076,42.568,434.289,9.948,435.674,2475.009,15.589,-41.46,0.25,0.11,0.05,0.0,0.56,0.3,0.67,0.37,0.28,0.09,0.11,0.44,0.78,0.53,51.66,5.126,84.52,8.387,15.13,1.501,11.88,1.179,10077606.0,71373348864.0,251.945,25000.463,3.53,57.508
2,1996,5.812,-11.377,0.835,0.083,4.449,0.443,0.001,0.0,24.831,2.472,26.753,2.663,1.507,0.15,1.51,0.869,0.805,0.226,47.0,4.679,0.648,3471.453,43.403,438.738,9.949,460.505,2501.762,17.096,-19.49,0.24,0.13,0.05,0.0,0.56,0.28,0.68,0.37,0.28,0.09,0.1,0.45,0.77,0.54,52.41,5.218,85.23,8.485,14.88,1.481,11.91,1.186,10044854.0,72504139776.0,258.33,25717.691,3.563,58.377
2,1997,5.886,-14.268,0.98,0.098,3.523,0.352,0.001,0.0,27.96,2.793,24.671,2.465,1.784,0.178,0.93,0.543,0.738,0.226,44.652,4.461,0.559,3530.372,44.383,442.261,9.951,488.465,2526.433,18.88,-24.22,0.24,0.15,0.04,0.0,0.63,0.25,0.8,0.36,0.27,0.09,0.1,0.45,0.75,0.56,52.84,5.279,85.61,8.553,14.65,1.464,11.94,1.193,10009393.0,79868108800.0,260.916,26067.127,3.267,58.92
2,1998,5.757,13.252,0.968,0.097,3.283,0.329,0.001,0.0,27.564,2.765,23.819,2.389,1.761,0.177,-2.59,-1.523,0.67,0.225,70.648,7.086,0.825,3587.769,45.351,445.544,9.952,516.029,2550.251,20.641,23.09,0.24,0.15,0.04,0.0,0.61,0.24,0.8,0.36,0.27,0.09,0.1,0.46,0.74,0.57,50.95,5.11,83.65,8.39,14.59,1.463,11.87,1.191,9969986.0,85602467840.0,255.326,25609.447,2.983,57.396
2,1999,5.532,11.707,0.882,0.089,2.977,0.3,0.001,0.0,28.611,2.883,20.985,2.114,1.446,0.146,-4.35,-2.494,0.628,0.221,66.609,6.712,0.762,3642.671,46.233,448.521,9.953,544.64,2571.237,22.087,21.32,0.22,0.13,0.03,0.0,0.62,0.21,0.66,0.36,0.26,0.09,0.1,0.47,0.72,0.58,48.68,4.905,81.18,8.18,14.43,1.454,11.82,1.191,9924440.0,87455039488.0,248.531,25042.269,2.842,54.902
2,2000,5.542,10.572,0.836,0.085,3.516,0.356,0.001,0.0,31.201,3.161,17.858,1.809,1.293,0.131,-0.36,-0.196,0.598,0.214,65.278,6.613,0.714,3697.377,47.069,452.037,9.955,575.841,2589.095,23.38,19.32,0.22,0.12,0.04,0.0,0.66,0.17,0.6,0.35,0.26,0.09,0.09,0.47,0.71,0.58,46.09,4.669,78.6,7.962,13.98,1.416,11.65,1.18,9871635.0,91419115520.0,255.399,25871.979,2.794,54.706
2,2001,5.582,6.462,0.986,0.1,3.497,0.356,0.001,0.0,31.646,3.226,17.288,1.762,1.352,0.138,0.12,0.064,0.579,0.22,61.233,6.241,0.647,3752.148,48.055,455.534,9.956,607.488,2606.383,24.732,11.8,0.22,0.13,0.04,0.0,0.66,0.17,0.64,0.35,0.25,0.09,0.09,0.48,0.69,0.58,53.15,5.417,77.74,7.923,13.74,1.4,12.27,1.251,9811399.0,94624129024.0,248.966,25375.22,2.631,54.77
2,2002,5.601,9.093,1.072,0.11,2.973,0.305,0.001,0.0,32.0,3.284,17.036,1.748,1.5,0.154,-0.34,-0.187,0.556,0.213,63.676,6.534,0.648,3806.731,49.127,458.507,9.957,639.488,2623.419,26.233,16.66,0.21,0.14,0.03,0.0,0.65,0.16,0.7,0.35,0.25,0.08,0.09,0.49,0.68,0.59,52.01,5.337,76.51,7.85,13.6,1.395,11.27,1.156,9745932.0,98263244800.0,256.377,26306.005,2.609,54.583
2,2003,5.796,5.372,1.342,0.139,2.884,0.298,0.001,0.0,33.585,3.47,16.662,1.721,1.631,0.168,2.79,1.522,0.54,0.22,61.477,6.351,0.592,3862.836,50.469,461.39,9.959,673.072,2640.081,27.864,9.57,0.21,0.16,0.03,0.0,0.66,0.16,0.74,0.34,0.24,0.08,0.09,0.49,0.66,0.6,53.02,5.478,77.62,8.019,13.67,1.412,11.47,1.185,9679235.0,103938000000.0,255.231,26368.943,2.456,56.105
2,2004,6.218,4.144,1.587,0.165,2.728,0.284,0.002,0.0,36.354,3.78,17.38,1.807,1.749,0.182,6.59,3.696,0.522,0.208,63.944,6.649,0.558,3922.637,52.056,464.119,9.96,709.426,2657.461,29.613,6.93,0.21,0.18,0.03,0.0,0.69,0.16,0.76,0.34,0.24,0.08,0.08,0.5,0.65,0.6,56.74,5.9,81.5,8.475,14.07,1.463,11.66,1.212,9616628.0,114486000000.0,287.478,29893.818,2.511,59.801
2,2005,6.393,-0.951,1.781,0.186,2.83,0.296,0.002,0.0,36.976,3.867,17.597,1.84,1.941,0.203,2.22,1.326,0.494,0.213,60.176,6.293,0.486,3983.763,53.837,466.949,9.962,746.403,2675.058,31.554,-1.56,0.21,0.19,0.02,0.0,0.69,0.16,0.81,0.34,0.24,0.08,0.08,0.51,0.64,0.61,57.49,6.012,82.28,8.605,13.79,1.442,12.0,1.255,9562083.0,123858000000.0,286.451,29956.978,2.313,61.127
2,2006,6.718,3.472,1.899,0.2,2.864,0.301,0.002,0.0,37.419,3.932,19.837,2.084,1.914,0.201,4.59,2.807,0.475,0.21,67.406,7.083,0.5,4047.697,55.736,469.813,9.964,783.822,2694.895,33.468,5.43,0.21,0.18,0.02,0.0,0.68,0.18,0.76,0.33,0.24,0.08,0.08,0.51,0.63,0.62,60.66,6.374,85.45,8.979,14.17,1.489,12.49,1.312,9516884.0,134674000000.0,304.27,31971.586,2.259,63.934
2,2007,6.677,7.232,1.939,0.204,2.813,0.297,0.002,0.0,37.868,3.994,18.755,1.978,1.927,0.203,-0.99,-0.631,0.438,0.213,70.535,7.44,0.488,4111.0,57.674,472.626,9.965,821.69,2713.65,35.395,11.43,0.2,0.17,0.02,0.0,0.66,0.17,0.74,0.33,0.23,0.08,0.08,0.52,0.61,0.63,59.4,6.265,84.27,8.889,14.57,1.537,12.32,1.3,9480514.0,144616000000.0,297.124,31340.51,2.055,63.303
2,2008,6.923,11.261,2.108,0.223,2.584,0.273,0.002,0.0,38.635,4.087,20.264,2.144,1.848,0.196,3.37,2.136,0.415,0.218,76.701,8.114,0.487,4176.439,59.782,475.209,9.967,860.325,2733.914,37.243,17.21,0.2,0.19,0.02,0.0,0.66,0.18,0.71,0.33,0.23,0.08,0.08,0.52,0.6,0.63,63.54,6.722,88.53,9.365,15.41,1.63,12.82,1.356,9452855.0,157577000000.0,300.627,31802.814,1.908,65.439
2,2009,6.471,-6.827,2.099,0.222,2.654,0.281,0.001,0.0,31.82,3.373,22.755,2.412,1.715,0.182,-6.72,-4.395,0.391,0.214,54.218,5.748,0.348,4237.484,61.881,477.863,9.968,892.145,2756.669,38.958,-11.18,0.19,0.18,0.02,0.0,0.55,0.21,0.71,0.32,0.23,0.08,0.07,0.53,0.59,0.63,60.67,6.432,85.72,9.087,15.48,1.641,13.0,1.378,9433159.0,156010000000.0,285.003,30212.914,1.827,61.045
2,2010,6.664,-2.304,2.201,0.234,2.906,0.308,0.002,0.0,39.541,4.197,16.436,1.745,1.689,0.179,2.83,1.73,0.378,0.207,60.471,6.419,0.364,4300.259,64.082,480.769,9.97,931.685,2773.105,40.647,-3.67,0.19,0.18,0.02,0.0,0.64,0.15,0.69,0.32,0.23,0.07,0.07,0.53,0.58,0.63,65.26,6.927,90.31,9.586,15.93,1.691,12.88,1.367,9420576.0,166240000000.0,302.611,32122.361,1.82,62.775
2,2011,6.546,-11.177,2.191,0.233,2.944,0.313,0.002,0.0,37.374,3.97,17.556,1.865,1.562,0.166,-1.83,-1.146,0.356,0.205,50.452,5.358,0.291,4361.888,66.273,483.714,9.971,969.06,2790.661,42.209,-18.14,0.18,0.16,0.02,0.0,0.59,0.15,0.57,0.32,0.22,0.07,0.07,0.53,0.57,0.63,70.97,7.538,87.38,9.281,15.61,1.658,13.38,1.421,9415316.0,173125000000.0,300.907,31959.29,1.738,61.629
2,2012,6.655,0.767,2.389,0.254,3.22,0.342,0.002,0.0,36.817,3.91,18.807,1.997,1.441,0.153,1.7,1.045,0.356,0.193,63.442,6.737,0.36,4424.562,68.661,486.933,9.973,1005.876,2809.469,43.649,1.22,0.18,0.17,0.02,0.0,0.57,0.16,0.52,0.31,0.22,0.07,0.07,0.53,0.56,0.63,72.6,7.709,88.97,9.448,15.91,1.689,13.26,1.408,9417045.0,176015000000.0,325.141,34526.912,1.847,62.674
2,2013,6.711,2.871,2.469,0.262,3.211,0.341,0.002,0.0,36.9,3.916,19.349,2.053,1.307,0.139,0.9,0.563,0.356,0.22,66.108,7.015,0.372,4487.799,71.131,490.144,9.974,1042.776,2828.818,44.957,4.54,0.18,0.17,0.02,0.0,0.56,0.17,0.45,0.31,0.22,0.07,0.07,0.53,0.56,0.62,73.22,7.77,89.61,9.509,16.59,1.76,13.04,1.384,9423502.0,177742000000.0,286.735,30427.692,1.613,63.237
2,2014,6.638,4.315,2.718,0.288,3.074,0.326,0.001,0.0,36.596,3.88,18.842,1.998,1.378,0.146,-0.99,-0.629,0.346,0.211,66.924,7.096,0.37,4550.408,73.849,493.218,9.976,1079.372,2847.659,46.334,6.89,0.18,0.18,0.02,0.0,0.55,0.16,0.45,0.31,0.22,0.07,0.07,0.53,0.55,0.61,72.53,7.69,88.89,9.425,16.73,1.774,12.68,1.344,9431742.0,180853000000.0,296.307,31415.988,1.638,62.609
2,2015,6.148,5.074,2.218,0.235,2.808,0.298,0.001,0.0,33.957,3.597,17.758,1.881,1.295,0.137,-7.3,-4.571,0.334,0.216,63.111,6.686,0.363,4608.446,76.067,496.027,9.977,1113.328,2865.417,47.629,8.74,0.16,0.15,0.02,0.0,0.5,0.15,0.43,0.3,0.21,0.07,0.06,0.53,0.54,0.61,68.08,7.212,84.48,8.95,16.99,1.8,12.54,1.328,9439424.0,173928000000.0,269.236,28522.477,1.548,58.038
2,2016,6.336,1.453,2.147,0.227,3.171,0.336,0.001,0.0,33.885,3.587,19.615,2.077,1.033,0.109,3.13,1.814,0.355,0.224,61.305,6.49,0.363,4668.297,78.214,499.197,9.979,1147.213,2885.032,48.662,2.43,0.17,0.15,0.02,0.0,0.49,0.16,0.35,0.3,0.21,0.07,0.06,0.53,0.53,0.6,62.24,6.589,83.59,8.85,16.55,1.752,11.75,1.244,9445638.0,168716000000.0,267.803,28352.048,1.587,59.851
2,2017,6.361,1.035,1.985,0.21,3.291,0.348,0.001,0.0,34.649,3.666,19.037,2.014,1.152,0.122,0.44,0.264,0.348,0.22,61.151,6.471,0.354,4728.413,80.2,502.488,9.98,1181.862,2904.069,49.814,1.72,0.17,0.13,0.02,0.0,0.49,0.16,0.38,0.3,0.21,0.07,0.06,0.53,0.52,0.59,63.76,6.747,85.2,9.016,16.72,1.769,12.16,1.287,9450233.0,172988000000.0,273.072,28895.752,1.579,60.116
2,2018,6.449,3.336,1.839,0.194,3.366,0.356,0.002,0.0,36.751,3.888,17.972,1.901,1.033,0.109,1.41,0.846,0.342,0.205,64.298,6.802,0.36,4789.374,82.038,505.854,9.982,1218.613,2922.041,50.847,5.47,0.17,0.12,0.02,0.0,0.49,0.15,0.34,0.29,0.21,0.07,0.06,0.53,0.51,0.58,66.68,7.054,88.14,9.324,16.76,1.773,12.04,1.274,9452615.0,178435000000.0,297.111,31431.574,1.665,60.962
3,1990,12.023,34.099,2.824,0.282,41.394,4.137,0.085,0.008,19.846,1.983,53.503,5.347,2.657,0.266,12.66,13.516,0.44,0.194,154.407,15.431,0.565,9076.546,134.472,6789.779,0.085,360.94,1788.614,2.657,28.34,0.53,0.57,0.47,0.03,0.52,0.58,1.19,1.12,1.11,1.55,0.0,0.46,0.66,0.14,126.81,12.673,130.73,13.064,13.23,1.322,8.16,0.815,10006545.0,273279000000.0,618.635,61823.013,2.264,120.308
3,1991,12.289,31.952,2.88,0.287,40.122,3.996,0.084,0.008,21.617,2.153,56.198,5.598,2.477,0.247,2.55,3.071,0.443,0.193,155.331,15.472,0.557,9199.924,137.352,6829.901,0.168,382.557,1844.812,5.134,25.9,0.53,0.56,0.46,0.03,0.55,0.58,1.15,1.11,1.09,1.53,0.0,0.46,0.66,0.25,131.76,13.124,135.67,13.514,13.32,1.327,8.12,0.809,10039450.0,278662000000.0,640.153,63763.752,2.297,123.378
3,1992,12.156,49.365,3.089,0.306,38.118,3.782,0.084,0.008,22.204,2.203,56.634,5.62,2.376,0.236,-0.71,-0.874,0.432,0.192,171.87,17.054,0.607,9322.429,140.441,6868.019,0.252,404.761,1901.446,7.51,40.3,0.54,0.58,0.45,0.04,0.56,0.62,1.1,1.09,1.07,1.51,0.0,0.47,0.66,0.33,129.84,12.883,133.75,13.271,13.14,1.304,7.77,0.771,10078098.0,283324000000.0,638.74,63379.022,2.254,122.505
3,1993,12.001,40.756,3.082,0.305,36.562,3.613,0.084,0.008,23.212,2.294,56.129,5.547,2.37,0.234,-0.87,-1.066,0.432,0.193,162.195,16.029,0.577,9443.868,143.523,6904.581,0.336,427.973,1957.575,9.88,33.56,0.53,0.55,0.43,0.04,0.57,0.61,1.1,1.08,1.04,1.49,0.0,0.47,0.66,0.4,127.66,12.616,131.58,13.004,12.95,1.28,8.0,0.791,10118684.0,280980000000.0,628.53,62115.767,2.237,121.439
3,1994,12.289,36.663,3.179,0.313,38.013,3.743,0.084,0.008,23.696,2.333,57.383,5.65,2.453,0.242,2.77,3.369,0.43,0.189,161.471,15.899,0.556,9568.676,146.702,6942.594,0.42,451.669,2014.958,12.333,29.38,0.54,0.54,0.44,0.04,0.58,0.62,1.14,1.06,1.02,1.47,0.0,0.48,0.66,0.45,133.02,13.098,136.94,13.484,12.98,1.278,8.53,0.84,10155909.0,290440000000.0,661.316,65116.389,2.277,124.808
3,1995,12.364,39.804,3.255,0.32,36.955,3.628,0.084,0.008,26.305,2.582,56.747,5.571,2.595,0.255,0.91,1.134,0.423,0.188,165.746,16.271,0.557,9694.617,149.957,6979.549,0.505,477.974,2071.705,14.928,31.61,0.54,0.52,0.42,0.04,0.62,0.61,1.17,1.05,1.0,1.45,0.01,0.48,0.66,0.51,133.19,13.075,137.11,13.46,13.11,1.287,8.9,0.874,10186304.0,297777000000.0,669.454,65721.003,2.248,125.942
3,1996,12.684,35.023,3.009,0.295,34.203,3.351,0.093,0.009,29.213,2.862,60.546,5.931,2.416,0.237,2.81,3.538,0.427,0.182,164.503,16.115,0.543,9824.097,152.966,7013.753,0.597,507.187,2132.25,17.344,27.05,0.54,0.47,0.38,0.04,0.66,0.63,1.09,1.04,0.98,1.43,0.01,0.49,0.65,0.55,138.55,13.572,142.47,13.956,12.98,1.272,9.41,0.922,10208265.0,302933000000.0,711.118,69661.034,2.347,129.48
3,1997,12.127,45.621,3.162,0.309,31.916,3.122,0.093,0.009,27.74,2.713,58.607,5.732,2.465,0.241,-4.25,-5.497,0.394,0.173,169.605,16.589,0.539,9948.081,156.128,7045.668,0.691,534.927,2190.857,19.81,36.8,0.51,0.48,0.35,0.04,0.63,0.6,1.11,1.02,0.96,1.41,0.01,0.5,0.65,0.59,135.36,13.24,139.27,13.622,12.78,1.25,9.1,0.89,10223785.0,314603000000.0,718.26,70253.806,2.283,123.983
3,1998,12.719,50.274,3.175,0.31,33.214,3.244,0.1,0.01,30.866,3.015,60.326,5.893,2.529,0.247,5.02,6.226,0.405,0.178,180.483,17.63,0.562,10078.29,159.302,7078.882,0.791,565.793,2251.183,22.339,38.61,0.54,0.49,0.38,0.04,0.69,0.61,1.15,1.01,0.94,1.39,0.01,0.51,0.65,0.62,138.13,13.493,142.05,13.876,12.53,1.224,9.19,0.898,10237298.0,321261000000.0,732.408,71543.121,2.28,130.209
3,1999,12.16,60.038,3.113,0.304,28.931,2.821,0.11,0.011,33.035,3.221,56.962,5.554,2.549,0.249,-4.23,-5.508,0.374,0.172,184.739,18.014,0.554,10202.991,162.416,7107.813,0.901,598.828,2308.145,24.888,48.15,0.51,0.45,0.33,0.05,0.71,0.57,1.17,1.0,0.92,1.38,0.01,0.51,0.65,0.65,134.27,13.093,138.19,13.475,12.6,1.229,9.12,0.889,10255161.0,333156000000.0,726.944,70885.66,2.182,124.701
3,2000,12.324,61.882,3.27,0.318,31.672,3.08,0.165,0.016,33.199,3.229,55.734,5.42,2.68,0.261,1.62,2.02,0.366,0.171,188.602,18.343,0.546,10329.711,165.686,7139.485,1.067,632.027,2363.878,27.568,48.83,0.5,0.46,0.35,0.06,0.7,0.54,1.25,0.99,0.9,1.36,0.01,0.52,0.65,0.68,134.3,13.062,138.31,13.452,12.12,1.179,7.76,0.755,10282046.0,345737000000.0,740.151,71984.798,2.141,126.72
3,2001,12.217,60.559,2.957,0.287,28.29,2.742,0.148,0.014,32.937,3.192,59.057,5.723,2.676,0.259,-0.52,-0.655,0.361,0.172,186.624,18.085,0.535,10455.776,168.643,7167.775,1.214,664.964,2422.935,30.245,48.04,0.5,0.4,0.31,0.05,0.69,0.57,1.27,0.98,0.88,1.34,0.01,0.53,0.64,0.71,135.68,13.149,138.69,13.44,11.6,1.124,7.5,0.727,10319026.0,349022000000.0,733.765,71107.939,2.102,126.065
3,2002,12.24,71.279,2.993,0.289,28.637,2.763,0.153,0.015,33.256,3.208,59.085,5.7,2.741,0.264,0.63,0.799,0.357,0.174,198.144,19.117,0.557,10582.641,171.637,7196.411,1.367,698.22,2482.02,32.986,56.19,0.49,0.38,0.3,0.05,0.68,0.57,1.28,0.97,0.86,1.32,0.01,0.53,0.64,0.74,128.4,12.388,131.41,12.678,11.07,1.068,8.01,0.773,10364879.0,355720000000.0,730.283,70457.496,2.053,126.865
3,2003,12.309,68.064,2.933,0.282,27.766,2.665,0.111,0.011,34.992,3.358,59.789,5.738,2.658,0.255,1.09,1.386,0.357,0.169,196.314,18.842,0.547,10710.891,174.57,7224.177,1.479,733.212,2541.809,35.644,53.07,0.47,0.35,0.27,0.04,0.69,0.56,1.21,0.95,0.84,1.3,0.01,0.54,0.64,0.76,131.78,12.648,134.79,12.937,10.4,0.998,7.24,0.695,10419029.0,358964000000.0,758.455,72795.204,2.113,128.25
3,2004,12.288,89.205,2.837,0.271,28.252,2.696,0.102,0.01,34.983,3.338,59.764,5.703,2.843,0.271,0.41,0.53,0.346,0.169,217.985,20.8,0.585,10839.672,177.407,7252.429,1.581,768.195,2601.573,38.487,69.27,0.45,0.31,0.26,0.03,0.66,0.54,1.24,0.94,0.82,1.28,0.01,0.54,0.64,0.78,130.35,12.438,133.36,12.725,10.27,0.98,7.33,0.699,10480118.0,372527000000.0,761.282,72640.612,2.044,128.781
3,2005,11.913,88.393,2.934,0.278,26.196,2.484,0.104,0.01,35.641,3.379,58.09,5.508,2.675,0.254,-2.44,-3.14,0.33,0.167,214.033,20.294,0.562,10965.313,180.341,7278.625,1.686,803.836,2659.663,41.161,70.35,0.42,0.31,0.23,0.03,0.66,0.52,1.11,0.93,0.8,1.26,0.01,0.55,0.63,0.8,126.49,11.993,129.5,12.279,10.0,0.948,7.09,0.672,10546885.0,380850000000.0,752.476,71345.839,1.976,125.641
3,2006,11.666,99.568,3.112,0.293,25.337,2.386,0.131,0.012,35.389,3.332,57.119,5.379,2.797,0.263,-1.4,-1.757,0.317,0.164,223.452,21.042,0.572,11089.197,183.453,7303.963,1.816,839.225,2716.782,43.958,80.37,0.41,0.3,0.21,0.04,0.64,0.51,1.11,0.91,0.78,1.24,0.01,0.55,0.63,0.81,123.51,11.631,126.52,11.914,9.86,0.928,6.09,0.573,10619484.0,390898000000.0,754.279,71027.85,1.93,123.884
3,2007,11.262,105.829,3.087,0.289,23.158,2.165,0.115,0.011,35.637,3.331,55.793,5.216,2.688,0.251,-2.75,-3.404,0.298,0.159,226.309,21.155,0.559,11209.676,186.54,7327.121,1.931,874.862,2772.575,46.646,87.84,0.38,0.27,0.18,0.03,0.62,0.5,1.04,0.9,0.75,1.22,0.02,0.55,0.63,0.82,118.84,11.109,121.86,11.391,9.64,0.901,5.49,0.513,10697576.0,404736000000.0,759.169,70966.434,1.876,120.48
3,2008,11.15,88.927,3.033,0.281,23.259,2.158,0.117,0.011,35.69,3.311,55.365,5.136,2.718,0.252,-0.25,-0.298,0.294,0.156,209.108,19.4,0.512,11329.857,189.573,7350.38,2.048,910.552,2827.94,49.364,73.99,0.37,0.27,0.18,0.03,0.61,0.49,1.05,0.89,0.73,1.2,0.02,0.56,0.62,0.83,121.18,11.242,124.2,11.523,9.45,0.877,5.54,0.514,10778764.0,408315000000.0,771.123,71540.91,1.889,120.181
3,2009,9.918,70.034,2.795,0.257,15.162,1.396,0.117,0.011,36.482,3.359,51.199,4.714,1.956,0.18,-10.38,-12.469,0.27,0.15,177.746,16.367,0.445,11437.569,192.368,7365.542,2.165,947.034,2879.14,51.319,65.02,0.34,0.24,0.12,0.03,0.63,0.47,0.81,0.87,0.71,1.17,0.02,0.56,0.62,0.83,114.12,10.508,117.13,10.786,9.37,0.863,5.63,0.518,10859934.0,399533000000.0,720.311,66327.363,1.803,107.712
3,2010,10.471,78.239,2.582,0.236,17.526,1.602,0.103,0.009,40.349,3.689,51.809,4.736,2.175,0.199,6.34,6.832,0.278,0.149,192.783,17.624,0.468,11552.113,194.951,7383.068,2.269,987.383,2930.948,53.494,68.31,0.34,0.21,0.13,0.03,0.65,0.46,0.89,0.86,0.69,1.15,0.02,0.56,0.62,0.84,121.44,11.102,124.46,11.378,9.26,0.847,6.13,0.56,10938735.0,412204000000.0,767.655,70177.715,1.862,114.544
3,2011,9.536,100.32,2.762,0.251,16.691,1.516,0.093,0.008,34.575,3.139,48.611,4.414,2.293,0.208,-8.31,-9.518,0.25,0.147,205.346,18.644,0.488,11657.139,197.712,7399.76,2.362,1021.958,2979.56,55.787,95.52,0.3,0.21,0.11,0.03,0.54,0.43,0.84,0.85,0.67,1.13,0.02,0.56,0.61,0.84,109.82,9.971,112.18,10.185,9.01,0.818,4.88,0.443,11013860.0,420971000000.0,716.501,65054.443,1.702,105.026
